f_mean,f_sem,t_mean,t_sem
7.610531046363438,0.3111679399250031,0.202206707089747,0.037597044013212066
14.755147683275124,0.2785855171259983,0.25062895340572217,0.043466983111810624
20.783962789790156,0.20809457597711103,0.22796142080481785,0.07311915387196816
26.09976475119899,0.3003226147485312,0.15334146745594643,0.029817796552662923
31.465685126216364,0.20655457239524416,0.10181399241097494,0.017312179546739623
36.73263512803435,0.5348143882174984,0.09029484280263779,0.02133093485604985
