k,std
8.52981495964503,0.1899457709772005
6.253160404974293e-10,0.005564219679473276
0.045,0.0076859670225827795
0.5238473649397206,0.02233615226588274
0.5444100482998262,0.05782365107737049
0.39811961867328605,0.021859892220926422
6.803308570996104,0.7429800569505346
0.7834800130495998,0.05275513593173772
