F,k₋f,k₋s,ka,k₋a
1.4,15.045128489411628,0.3591252661270819,5.727548097164622,18.94799861794772
1.5,15.045128492804471,0.362531088259859,5.72754818856746,18.425745868786528
1.6,15.045128496197316,0.3659692100537689,5.727548279970301,17.917887670707263
1.7,15.045128499590161,0.3694399378278349,5.727548371373143,17.424027275006964
1.8,15.045128502983005,0.3729435808061059,5.727548462775986,16.943778868338164
1.9,15.04512850637585,0.3764804511452068,5.727548554178831,16.476767271304
2.0,15.045128509768693,0.38005086396214993,5.727548645581677,16.02262764536076
2.1,15.045128513161542,0.38365513736241064,5.727548736984524,15.581005207798952
2.2,15.045128516554387,0.3872935924682682,5.7275488283873734,15.151554954580112
2.3,15.04512851994723,0.39096655344741693,5.727548919790225,14.733941390812953
2.4,15.045128523340075,0.39467434754184755,5.7275490111930765,14.327838268658224
2.5,15.045128526732919,0.3984173050970025,5.727549102595929,13.932928332457577
2.6,15.045128530125764,0.4021957595912085,5.727549193998785,13.548903070887231
2.7,15.045128533518609,0.40601004766538734,5.727549285401641,13.175462475942972
2.8,15.045128536911452,0.4098605091530494,5.727549376804499,12.812314808568027
2.9,15.045128540304297,0.41374748711057013,5.727549468207358,12.459176370740863
3.0,15.045128543697142,0.4176713278477559,5.727549559610218,12.115771283844756
3.1,15.045128547089986,0.42163238095869715,5.7275496510130814,11.78183127314607
3.2,15.045128550482831,0.42563099935291643,5.7275497424159445,11.457095458212791
3.3,15.045128553875674,0.4296675392868103,5.72754983381881,11.141310149109684
3.4,15.04512855726852,0.4337423603953899,5.727549925221677,10.834228648210763
3.5,15.045128560661365,0.43785582572432297,5.727550016624545,10.535611057474316
3.6,15.045128564054208,0.44200830176227907,5.7275501080274145,10.24522409102989
3.7,15.045128567447053,0.44620015847358185,5.7275501994302855,9.962840892930817
3.8,15.045128570839898,0.4504317693311711,5.7275502908331575,9.688240859929959
3.9,15.045128574232741,0.4547035113498772,5.727550382236032,9.421209469140134
4.0,15.045128577625587,0.45901576512001124,5.727550473638908,9.161538110444686
4.1,15.04512858101843,0.4633689148412735,5.727550565041785,8.909023923527199
4.2,15.045128584411275,0.46776334835698413,5.727550656444663,8.663469639393051
4.3,15.04512858780412,0.4721994571886373,5.727550747847542,8.424683426259074
4.4,15.045128591196963,0.47667763657078455,5.727550839250423,8.192478739690802
4.5,15.045128594589809,0.4811982854862472,5.7275509306533054,7.966674176870354
4.6,15.045128597982654,0.48576180670166497,5.72755102205619,7.747093334881003
4.7,15.045128601375497,0.49036860680337907,5.727551113459076,7.533564672897796
4.8,15.045128604768342,0.49501909623365775,5.727551204861963,7.325921378176537
4.9,15.045128608161185,0.4997136893272647,5.727551296264851,7.124001235736404
5.0,15.04512861155403,0.5044528043483734,5.727551387667741,6.927646501634462
5.1,15.045128614946876,0.5092368635278332,5.727551479070632,6.7367037797330305
5.2,15.045128618339719,0.5140662931007871,5.727551570473525,6.551023901863623
5.3,15.045128621732564,0.518941523344648,5.7275516618764195,6.370461811293895
5.4,15.04512862512541,0.5238629886174335,5.727551753279315,6.194876449406477
5.5,15.045128628518256,0.5288311273964652,5.727551844682212,6.024130645501257
5.6,15.045128631911101,0.5338463823174349,5.727551936085111,5.858091009634955
5.7,15.045128635303945,0.5389092002138408,5.727552027488011,5.696627828414304
5.8,15.04512863869679,0.5440200321567986,5.727552118890912,5.539614963661426
5.9,15.045128642089635,0.5491793334952294,5.727552210293816,5.386929753872234
6.0,15.045128645482478,0.5543875638964286,5.727552301696721,5.238452918390875
6.1,15.045128648875323,0.5596451873870206,5.727552393099626,5.094068464225371
6.2,15.045128652268167,0.5649526723943006,5.727552484502533,4.953663595431625
6.3,15.045128655661012,0.5703104917879692,5.727552575905443,4.817128624995042
6.4,15.045128659053857,0.575719122922263,5.727552667308354,4.684356889140903
6.5,15.0451286624467,0.5811790476784839,5.727552758711265,4.555244664006541
6.6,15.045128665839545,0.5866907525079328,5.727552850114179,4.429691084610252
6.7,15.04512866923239,0.5922547284752492,5.727552941517093,4.3075980660535995
6.8,15.045128672625234,0.5978714713021632,5.727553032920009,4.188870226895587
6.9,15.045128676018079,0.6035414814116619,5.7275531243229265,4.0734148146388245
7.0,15.045128679410922,0.6092652639725735,5.7275532157258455,3.9611416332694733
7.1,15.045128682803767,0.6150433289445764,5.727553307128766,3.8519629727943605
7.2,15.045128686196612,0.6208761911236332,5.727553398531689,3.745793540720224
7.3,15.045128689589456,0.6267643701878569,5.727553489934611,3.642550395421576
7.4,15.045128692982301,0.6327083907438111,5.727553581337537,3.542152881345065
7.5,15.045128696375146,0.6387087823732503,5.727553672740464,3.444522565999808
7.6,15.04512869976799,0.6447660796803024,5.727553764143392,3.3495831786843997
7.7,15.045128703160835,0.6508808223390996,5.72755385554632,3.257260550902749
7.8,15.045128706553678,0.6570535551418599,5.727553946949251,3.1674825584222157
7.9,15.045128709946523,0.6632848280474265,5.727554038352184,3.080179064928753
8.0,15.045128713339368,0.6695751962302651,5.727554129755117,2.995281867235055
8.1,15.045128716732211,0.6759252201299274,5.727554221158052,2.912724641998905
8.2,15.04512872012506,0.6823354655009843,5.727554312560989,2.832442893910081
8.3,15.045128723517903,0.6888065034634311,5.727554403963928,2.7543739053053686
8.4,15.045128726910749,0.69533891055357,5.727554495366867,2.678456687172313
8.5,15.045128730303594,0.7019332687753791,5.727554586769808,2.6046319315033974
8.6,15.045128733696437,0.708590165652364,5.72755467817275,2.532841964963491
8.7,15.045128737089282,0.7153101942799043,5.727554769575695,2.4630307038343044
8.8,15.045128740482127,0.7220939533780947,5.727554860978639,2.3951436102007047
8.9,15.04512874387497,0.7289420473450877,5.7275549523815865,2.329127649344641
9.0,15.045128747267816,0.7358550863109433,5.727555043784535,2.264931248313378
9.1,15.045128750660659,0.7428336861919875,5.727555135187485,2.2025042556297105
9.2,15.045128754053504,0.749878468745688,5.727555226590436,2.1417979021126548
9.3,15.04512875744635,0.7569900616260491,5.727555317993388,2.082764762778006
9.4,15.045128760839193,0.7641690984395324,5.727555409396342,2.025358719789034
9.5,15.045128764232038,0.7714162188015087,5.727555500799299,1.96953492642832
9.6,15.045128767624881,0.7787320683932432,5.727555592202256,1.9152497720626291
9.7,15.045128771017726,0.786117299019424,5.727555683605214,1.8624608480734437
9.8,15.045128774410571,0.7935725686662327,5.727555775008174,1.8111269147265128
9.9,15.045128777803415,0.801098541559969,5.727555866411135,1.7612078689545845
10.0,15.04512878119626,0.8086958882262293,5.727555957814098,1.7126647130281
10.1,15.045128784589105,0.8163652855496472,5.727556049217063,1.665459524089408
10.2,15.045128787981948,0.8241074168342002,5.7275561406200275,1.6195554245266977
10.3,15.045128791374793,0.8319229718640891,5.727556232022995,1.5749165531644818
10.4,15.045128794767637,0.8398126469651938,5.727556323425965,1.5315080372481598
10.5,15.045128798160485,0.8477771450671127,5.727556414828935,1.4892959652007354
10.6,15.04512880155333,0.8558171757657892,5.727556506231906,1.4482473601304333
10.7,15.045128804946174,0.863933455386735,5.727556597634879,1.408330154068516
10.8,15.045128808339019,0.8721267070488489,5.727556689037853,1.3695131629171533
10.9,15.045128811731862,0.880397660728844,5.727556780440829,1.33176606208781
11.0,15.045128815124707,0.888747053326285,5.727556871843807,1.2950593628110785
11.1,15.045128818517552,0.897175628729242,5.727556963246785,1.2593643890994806
11.2,15.045128821910396,0.9056841378805669,5.7275570546497665,1.2246532553452316
11.3,15.045128825303241,0.914273338844799,5.727557146052749,1.1908988445354565
11.4,15.045128828696086,0.922943996875704,5.727557237455732,1.1580747870678558
11.5,15.04512883208893,0.9316968844844549,5.727557328858715,1.1261554401502576
11.6,15.045128835481774,0.9405327815084579,5.727557420261702,1.095115867767968
11.7,15.045128838874618,0.9494524751808336,5.72755751166469,1.064931821203275
11.8,15.045128842267463,0.9584567602005534,5.72755760306768,1.0355797200918762
11.9,15.045128845660308,0.9675464388032438,5.72755769447067,1.007036634001439
12.0,15.045128849053151,0.976722320832663,5.727557785873662,0.9792802645179027
12.1,15.045128852445997,0.9859852238128509,5.727557877276656,0.952288927825523
12.2,15.045128855838842,0.9953359730209689,5.727557968679651,0.9260415377670518
